INDEX,TRIP_ID,CALL_TYPE,TIMESTAMP,POLYLINE
47526,1381937955620000197,A,1381937955,"[[-8.603451,41.17383],[-8.603487,41.173812],[-8.603433,41.17374],[-8.603523,41.173749],[-8.603523,41.173749],[-8.603514,41.17374],[-8.603496,41.173758],[-8.603802,41.173758],[-8.60418,41.173731],[-8.604243,41.17374],[-8.604252,41.173749],[-8.604306,41.173731],[-8.604297,41.173731],[-8.604927,41.173713],[-8.605143,41.173731],[-8.605152,41.17374],[-8.60517,41.173749],[-8.605242,41.173749],[-8.605737,41.173245],[-8.605638,41.171571],[-8.605665,41.171535],[-8.605656,41.171544],[-8.605737,41.171454],[-8.60661,41.170563],[-8.607708,41.170059],[-8.60877,41.169321],[-8.609715,41.168601],[-8.611029,41.167584],[-8.611632,41.167143],[-8.611803,41.167026],[-8.611641,41.166693],[-8.611326,41.165892],[-8.611011,41.16474],[-8.611011,41.164155],[-8.611038,41.163381],[-8.611227,41.162292],[-8.611353,41.161896],[-8.611362,41.161896],[-8.611389,41.161806],[-8.611668,41.160447],[-8.611929,41.159286],[-8.612253,41.158161],[-8.613054,41.156721],[-8.613288,41.155776],[-8.613666,41.155344],[-8.613927,41.15538],[-8.614629,41.155461],[-8.614998,41.155542],[-8.616033,41.155668],[-8.617176,41.155884],[-8.617302,41.155929],[-8.61786,41.156019],[-8.618742,41.155461],[-8.618697,41.155443],[-8.618688,41.155443],[-8.619021,41.154741],[-8.618886,41.154327],[-8.618373,41.153067],[-8.617878,41.151852],[-8.619039,41.151294],[-8.619462,41.15115]]"
47575,1393040850620000057,C,1393040850,"[[-8.624412,41.179536],[-8.624412,41.179545],[-8.624421,41.179545],[-8.624421,41.179518],[-8.624421,41.179482],[-8.624439,41.179392],[-8.624421,41.179455],[-8.624412,41.179473],[-8.62443,41.179473],[-8.624439,41.179437],[-8.624439,41.179446],[-8.624421,41.179473],[-8.624412,41.179446],[-8.624412,41.179383],[-8.62443,41.179356],[-8.624439,41.179383],[-8.624439,41.179491],[-8.624421,41.179554],[-8.623917,41.179527],[-8.62389,41.178717],[-8.624268,41.177862],[-8.621757,41.177034],[-8.620173,41.176431],[-8.620227,41.175036],[-8.619093,41.175009],[-8.616366,41.175378],[-8.613945,41.175693],[-8.613603,41.174658],[-8.612271,41.17419],[-8.60949,41.173902],[-8.606403,41.172138],[-8.602686,41.17131],[-8.599239,41.171148],[-8.596755,41.171157],[-8.595261,41.171913],[-8.593992,41.174649],[-8.5932,41.177799],[-8.592894,41.181012],[-8.593524,41.184036],[-8.59455,41.187123],[-8.594145,41.190057],[-8.592003,41.192541],[-8.590077,41.195214],[-8.58798,41.197833],[-8.586441,41.199363],[-8.587251,41.198472],[-8.590617,41.198094],[-8.593344,41.196888],[-8.597619,41.197923],[-8.601903,41.19912],[-8.606349,41.200173],[-8.611119,41.201001],[-8.615808,41.202],[-8.620272,41.203809],[-8.605755,41.199993],[-8.61048,41.20092],[-8.615178,41.201811],[-8.619696,41.203548],[-8.623791,41.205339],[-8.627607,41.206869],[-8.631828,41.207274],[-8.636193,41.206248],[-8.64036,41.205024],[-8.644275,41.20398],[-8.647785,41.203251],[-8.650791,41.203872],[-8.65161,41.206689],[-8.652015,41.210316],[-8.653608,41.21388],[-8.656065,41.216922],[-8.658747,41.219712],[-8.661213,41.222295],[-8.663715,41.22495],[-8.666379,41.227434],[-8.668035,41.229702],[-8.666982,41.232195],[-8.666964,41.234472],[-8.667819,41.236623],[-8.668557,41.238513],[-8.670411,41.238909],[-8.67024,41.237487],[-8.670141,41.236902],[-8.670114,41.236866],[-8.670069,41.236794],[-8.670069,41.236713],[-8.670096,41.236794],[-8.670159,41.236839]]"
47664,1394308151620000574,B,1394308151,"[[-8.649234,41.154318],[-8.649783,41.154219],[-8.650062,41.154075],[-8.650062,41.154048],[-8.650161,41.153715],[-8.648361,41.15412],[-8.645724,41.154291],[-8.642754,41.154147],[-8.639289,41.153238],[-8.636085,41.152473],[-8.633403,41.152518],[-8.633232,41.152536],[-8.633232,41.152554]]"
47697,1384364610620000625,C,1384364610,"[[-8.600535,41.181669],[-8.600517,41.181669],[-8.600463,41.181489],[-8.600454,41.181732],[-8.600409,41.182092],[-8.600409,41.182488],[-8.6004,41.182542],[-8.600229,41.18283],[-8.599284,41.182578],[-8.598339,41.182326],[-8.59833,41.182335],[-8.598294,41.182326],[-8.597187,41.182254],[-8.599113,41.182839],[-8.601075,41.183388],[-8.602146,41.18364],[-8.604063,41.184072],[-8.607402,41.184756],[-8.6094,41.184621],[-8.609373,41.18463],[-8.609364,41.184621],[-8.610129,41.184423],[-8.611686,41.183847],[-8.612721,41.183469],[-8.612712,41.183514],[-8.612712,41.183514],[-8.612712,41.183505],[-8.612964,41.183415],[-8.614692,41.183199],[-8.617248,41.182911],[-8.6193,41.181777],[-8.621361,41.180823],[-8.62398,41.180121],[-8.627211,41.179815],[-8.628417,41.179689],[-8.628363,41.17968],[-8.628345,41.17968],[-8.628723,41.179635],[-8.630496,41.179464],[-8.633187,41.179653],[-8.635311,41.180859],[-8.637246,41.181903],[-8.639262,41.183019],[-8.641152,41.184063],[-8.641206,41.18409],[-8.641548,41.184261],[-8.643798,41.18391],[-8.645805,41.182974],[-8.645904,41.182911],[-8.647497,41.182047],[-8.648649,41.181435],[-8.648649,41.181426],[-8.648892,41.181273],[-8.650998,41.180022],[-8.65215,41.179374],[-8.653554,41.178699],[-8.654643,41.178384],[-8.655174,41.178393],[-8.657118,41.179527],[-8.658,41.180139],[-8.659017,41.180967],[-8.660655,41.182326],[-8.661744,41.183208],[-8.662266,41.183631],[-8.66331,41.184477],[-8.664579,41.185503],[-8.66646,41.187042],[-8.668746,41.188473],[-8.66916,41.189661],[-8.669367,41.187798],[-8.672832,41.186853],[-8.675631,41.184351],[-8.678034,41.181804],[-8.679816,41.18085],[-8.679879,41.180868],[-8.67987,41.180886],[-8.679852,41.180904],[-8.679897,41.180886],[-8.679897,41.180886],[-8.679897,41.180886],[-8.679897,41.180886],[-8.679879,41.180886],[-8.679879,41.180877],[-8.679906,41.180877],[-8.679915,41.180355],[-8.678862,41.179914],[-8.677809,41.180562],[-8.677944,41.180634],[-8.678862,41.180427],[-8.678547,41.1804],[-8.678565,41.180409],[-8.678574,41.180409]]"
47719,1399336153620000697,B,1399336153,"[[-8.585676,41.148603],[-8.586054,41.14899],[-8.587674,41.14926],[-8.589735,41.1498],[-8.591994,41.150403],[-8.59347,41.150817],[-8.593425,41.150817],[-8.594055,41.150898],[-8.594091,41.150862],[-8.59563,41.150052],[-8.597754,41.148765],[-8.598024,41.14854],[-8.598042,41.14854],[-8.599626,41.148504],[-8.602416,41.149053],[-8.605107,41.14962],[-8.60733,41.150115],[-8.608932,41.150511],[-8.609868,41.151051],[-8.609634,41.151267]]"
47737,1387971584620000226,A,1387971584,"[[-8.568198,41.159637],[-8.568189,41.159646],[-8.568054,41.159493],[-8.568171,41.159655],[-8.567631,41.160339],[-8.566794,41.161851],[-8.566821,41.162364],[-8.568126,41.162067],[-8.569899,41.162445],[-8.570304,41.163696],[-8.571177,41.164911],[-8.570853,41.165829],[-8.572149,41.166225],[-8.573607,41.166612],[-8.57574,41.166495],[-8.576343,41.165856],[-8.576856,41.165343],[-8.577891,41.16591],[-8.578035,41.165991],[-8.578161,41.166072],[-8.579151,41.165406],[-8.580357,41.16582],[-8.580744,41.166225],[-8.579682,41.167701],[-8.579196,41.169645],[-8.57871,41.170995],[-8.578332,41.17239],[-8.576208,41.174118],[-8.575497,41.176287],[-8.574579,41.177628],[-8.573211,41.177556],[-8.572077,41.176962],[-8.571573,41.177448],[-8.571483,41.177529],[-8.571564,41.177115],[-8.571555,41.177088],[-8.571537,41.17707],[-8.571546,41.177079],[-8.5716,41.177106],[-8.571681,41.177142]]"
47764,1403468754620000022,B,1403468754,"[[-8.600148,41.182722],[-8.599986,41.182767],[-8.598177,41.182263],[-8.59743,41.181723],[-8.598231,41.180094],[-8.599104,41.178312],[-8.599185,41.17815],[-8.599212,41.178096],[-8.599869,41.176818],[-8.599932,41.174901],[-8.600976,41.173875],[-8.603802,41.173713],[-8.605674,41.173749],[-8.605629,41.173785],[-8.60562,41.173803],[-8.605638,41.173803],[-8.605359,41.172741],[-8.604522,41.171508],[-8.605845,41.16987],[-8.606547,41.16807],[-8.606538,41.166711],[-8.606538,41.166693],[-8.606538,41.166693],[-8.606457,41.165559],[-8.606439,41.165496],[-8.606439,41.165505],[-8.606448,41.165505],[-8.606304,41.165406],[-8.604234,41.165442],[-8.602632,41.165415],[-8.601948,41.164317],[-8.601606,41.163885],[-8.600796,41.164254],[-8.599608,41.163336],[-8.599905,41.162355],[-8.600247,41.1615],[-8.600283,41.161482],[-8.600328,41.161428],[-8.600706,41.160375],[-8.600922,41.159574],[-8.600904,41.159565],[-8.601264,41.158764],[-8.601939,41.157207],[-8.602641,41.155542],[-8.602974,41.154642],[-8.602974,41.154669],[-8.602965,41.154687],[-8.602965,41.154678],[-8.6031,41.154381],[-8.60364,41.153049],[-8.604207,41.151618],[-8.604315,41.150925],[-8.604288,41.150916],[-8.604279,41.150727],[-8.604198,41.149764],[-8.604144,41.149269],[-8.603991,41.14791],[-8.603901,41.146947],[-8.604252,41.14638],[-8.604963,41.145777],[-8.606457,41.145003],[-8.606655,41.144949]]"
47767,1384790532620000205,B,1384790532,"[[-8.607114,41.150565],[-8.607015,41.150412],[-8.607105,41.150268],[-8.607078,41.150268],[-8.607123,41.150268],[-8.607663,41.149224],[-8.607204,41.148648],[-8.606853,41.148405],[-8.605872,41.148216],[-8.604666,41.147847],[-8.604414,41.147784],[-8.604261,41.14782],[-8.603073,41.14755],[-8.602578,41.14737],[-8.602038,41.14764],[-8.60211,41.148738],[-8.602209,41.149584],[-8.602353,41.151438],[-8.602461,41.153247],[-8.602542,41.154696],[-8.602191,41.156568],[-8.601939,41.15736],[-8.601795,41.157684],[-8.60175,41.157783],[-8.601498,41.158503],[-8.601444,41.158638],[-8.601444,41.158656],[-8.601444,41.158674],[-8.601246,41.158998],[-8.601237,41.159106],[-8.601228,41.159106],[-8.601228,41.159115],[-8.601228,41.159142],[-8.601237,41.159106],[-8.601246,41.15907],[-8.601264,41.159034],[-8.601264,41.159061],[-8.601183,41.159205],[-8.59977,41.159061],[-8.598933,41.158854],[-8.598924,41.158845],[-8.598852,41.158827],[-8.59896,41.157333],[-8.599284,41.155812],[-8.59959,41.15421]]"
47770,1395748072620000598,B,1395748072,"[[-8.617653,41.146092],[-8.617644,41.146074],[-8.617572,41.145624],[-8.617347,41.144643],[-8.617869,41.143842],[-8.618076,41.143257],[-8.61741,41.142825],[-8.61687,41.142465],[-8.61579,41.142717],[-8.615367,41.142429],[-8.615295,41.141223],[-8.615241,41.1408],[-8.614458,41.141043],[-8.613855,41.141367],[-8.612973,41.141637],[-8.610588,41.141115],[-8.610003,41.140818],[-8.608383,41.141097],[-8.605926,41.141682],[-8.603235,41.141853],[-8.600373,41.142033],[-8.597601,41.141034],[-8.595486,41.140044],[-8.59311,41.140053],[-8.591436,41.140197],[-8.589429,41.140665],[-8.587899,41.141781],[-8.58654,41.143194],[-8.584263,41.143635],[-8.582013,41.143788],[-8.579763,41.143959],[-8.578062,41.14458],[-8.577504,41.144535],[-8.575893,41.143941],[-8.573949,41.143959],[-8.572572,41.144193],[-8.570358,41.145147],[-8.569062,41.146785],[-8.567541,41.145687],[-8.566128,41.144211],[-8.564544,41.14494],[-8.56269,41.144544],[-8.559936,41.144787],[-8.557281,41.144112],[-8.556156,41.144904],[-8.555751,41.146281],[-8.554032,41.145372],[-8.552808,41.144436],[-8.551026,41.143959],[-8.549541,41.143554],[-8.547813,41.143095],[-8.547102,41.142861],[-8.545797,41.143581],[-8.54397,41.144445],[-8.541855,41.145093],[-8.540496,41.14512],[-8.540064,41.144598],[-8.539191,41.143932],[-8.537967,41.143779],[-8.537265,41.143959],[-8.536185,41.14377],[-8.53497,41.143401],[-8.534502,41.143068],[-8.533512,41.142312],[-8.53335,41.14215],[-8.533359,41.142159],[-8.533332,41.142114],[-8.533251,41.142024],[-8.533242,41.142006],[-8.533125,41.141871],[-8.53308,41.141826],[-8.532963,41.141691],[-8.532684,41.141367],[-8.532594,41.141151],[-8.53245,41.140836],[-8.532198,41.140242],[-8.531802,41.13891],[-8.531973,41.137362],[-8.532,41.13639],[-8.531406,41.136372],[-8.529876,41.136435],[-8.528877,41.135859],[-8.527878,41.134491],[-8.526708,41.132493],[-8.525115,41.130738],[-8.523972,41.129289],[-8.522478,41.128929],[-8.520606,41.128713],[-8.519445,41.128794],[-8.517771,41.12856],[-8.515998,41.128794],[-8.515044,41.127615],[-8.514801,41.126094],[-8.513739,41.123979],[-8.512695,41.121738],[-8.511786,41.119875],[-8.511228,41.118399],[-8.511138,41.117805],[-8.511138,41.117832],[-8.511147,41.117841],[-8.511147,41.117859]]"
47798,1401202072620000463,A,1401202072,"[[-8.609895,41.153742],[-8.609148,41.154588],[-8.60913,41.155569],[-8.609391,41.157405],[-8.608842,41.158764],[-8.606376,41.164785],[-8.606394,41.165199],[-8.606475,41.166423],[-8.606466,41.168547],[-8.605161,41.170626],[-8.604396,41.172516],[-8.60697,41.172948],[-8.609562,41.17419],[-8.613306,41.174559],[-8.61786,41.173938],[-8.622198,41.173488],[-8.626221,41.173119],[-8.629965,41.172525],[-8.63343,41.171796],[-8.63676,41.170905],[-8.639667,41.169213],[-8.642196,41.168322],[-8.643447,41.168349],[-8.645292,41.169825],[-8.647875,41.171922],[-8.650683,41.174199],[-8.653221,41.176278],[-8.656137,41.178654],[-8.658459,41.180544],[-8.660862,41.182443],[-8.663535,41.184612],[-8.66628,41.186835],[-8.6697,41.188797],[-8.673768,41.189436],[-8.677602,41.190498],[-8.680491,41.193117],[-8.682984,41.195619],[-8.684775,41.197545],[-8.68347,41.197311],[-8.685513,41.196051],[-8.687367,41.194557],[-8.689122,41.194602],[-8.688591,41.196483],[-8.688888,41.196483]]"
47814,1395949441620000167,A,1395949441,"[[-8.613369,41.180004],[-8.613369,41.179995],[-8.613423,41.18004],[-8.613765,41.180067],[-8.613819,41.180409],[-8.613675,41.181894],[-8.613585,41.182956],[-8.613648,41.182938],[-8.613657,41.182938],[-8.613612,41.182947],[-8.613567,41.182938],[-8.613405,41.183541],[-8.613315,41.184252],[-8.613117,41.185485],[-8.612739,41.187294],[-8.612082,41.189481],[-8.611632,41.191182],[-8.61147,41.192739],[-8.610768,41.193234],[-8.610093,41.193297]]"
47841,1396804941620000900,B,1396804941,"[[-8.606529,41.144697],[-8.606655,41.14476],[-8.606673,41.144724],[-8.606691,41.144733],[-8.607258,41.145228],[-8.60715,41.145885],[-8.606916,41.146767],[-8.606808,41.146938],[-8.607123,41.147172],[-8.608185,41.147379],[-8.609193,41.147559],[-8.61021,41.147784],[-8.611785,41.147946],[-8.62254,41.147748],[-8.624331,41.148207],[-8.625294,41.148639],[-8.62569,41.149836],[-8.625879,41.150637],[-8.625996,41.152014],[-8.624367,41.152707],[-8.623305,41.15286]]"
47881,1382641030620000156,B,1382641030,"[[-8.599284,41.14917],[-8.599275,41.14917],[-8.598789,41.148774],[-8.598636,41.148684],[-8.598627,41.148648],[-8.598645,41.148549],[-8.599509,41.148576],[-8.600337,41.148711],[-8.600328,41.148693],[-8.601291,41.148873],[-8.602677,41.149161],[-8.604423,41.149404],[-8.60616,41.150106],[-8.606817,41.150502],[-8.606583,41.151159],[-8.606034,41.15205],[-8.605467,41.153004],[-8.606997,41.153517],[-8.609283,41.153724],[-8.611695,41.153787],[-8.611956,41.154048],[-8.612325,41.155056],[-8.61363,41.155254],[-8.615475,41.155614],[-8.617194,41.155974],[-8.617671,41.156163],[-8.617743,41.156163],[-8.617743,41.156118],[-8.618382,41.1561],[-8.619912,41.156253],[-8.621055,41.156559],[-8.623026,41.156928],[-8.624934,41.157324],[-8.626833,41.157603],[-8.627643,41.157657],[-8.62785,41.157747],[-8.627985,41.158224],[-8.628651,41.158872],[-8.628534,41.159907],[-8.628174,41.161122],[-8.627868,41.162112],[-8.627814,41.162157],[-8.627805,41.162202],[-8.627796,41.162193]]"
47930,1397679050620000577,C,1397679050,"[[-8.610795,41.14557],[-8.610768,41.145867],[-8.609994,41.146596],[-8.608941,41.147307],[-8.608338,41.147991],[-8.607447,41.149575],[-8.606142,41.151951],[-8.606142,41.153409],[-8.609679,41.153859],[-8.610831,41.15385],[-8.611974,41.154273],[-8.611866,41.156154],[-8.612595,41.156955],[-8.612262,41.157954],[-8.611956,41.159088],[-8.611407,41.160618],[-8.611308,41.16141],[-8.611164,41.162661],[-8.611146,41.164434],[-8.611434,41.166306],[-8.612001,41.168205],[-8.612811,41.170104],[-8.612757,41.171292],[-8.613963,41.171787],[-8.61489,41.17185],[-8.614863,41.171859],[-8.614854,41.171859],[-8.614899,41.171823]]"
47944,1388599042620000004,C,1388599042,"[[-8.607069,41.150385],[-8.606934,41.150655],[-8.60679,41.15088],[-8.606196,41.151681],[-8.605503,41.152824],[-8.605791,41.153382],[-8.606169,41.153517],[-8.60751,41.153571],[-8.607762,41.153571],[-8.60778,41.153589],[-8.609193,41.153571],[-8.61111,41.153598],[-8.612082,41.154075],[-8.612469,41.155092],[-8.614017,41.155479],[-8.616024,41.155812],[-8.617779,41.156073],[-8.619309,41.156271],[-8.62056,41.156487],[-8.62065,41.156532],[-8.62065,41.156532],[-8.62164,41.156739],[-8.623233,41.157009],[-8.624808,41.15727],[-8.626581,41.157567],[-8.627607,41.157711],[-8.627589,41.157711],[-8.62758,41.157711],[-8.62794,41.157828],[-8.62794,41.158035],[-8.628453,41.158683],[-8.629731,41.1588],[-8.63055,41.158233],[-8.632323,41.15853],[-8.634402,41.158872],[-8.635518,41.159052],[-8.635554,41.158953],[-8.636778,41.159232],[-8.637912,41.159484],[-8.639379,41.159682],[-8.640396,41.159862],[-8.640774,41.159367],[-8.641233,41.157873],[-8.641683,41.156406],[-8.642187,41.154822],[-8.642871,41.154165],[-8.644662,41.154408],[-8.646795,41.154291],[-8.648055,41.154255],[-8.648298,41.154255],[-8.64963,41.154156],[-8.650512,41.153688],[-8.65152,41.152617],[-8.653671,41.152149],[-8.65602,41.151753],[-8.65818,41.150907],[-8.660502,41.150565],[-8.662536,41.150448],[-8.664768,41.150709],[-8.666658,41.151204],[-8.66718,41.151402],[-8.667918,41.151699],[-8.669403,41.152491],[-8.670816,41.153427],[-8.671347,41.153859],[-8.672238,41.154768],[-8.672445,41.155578],[-8.673273,41.15493],[-8.673921,41.15448],[-8.674074,41.15376],[-8.674155,41.15331],[-8.674128,41.153301],[-8.67411,41.153292],[-8.67411,41.153283]]"
47945,1396547013620000320,C,1396547013,"[[-8.640477,41.159799],[-8.641161,41.159898],[-8.641791,41.160096],[-8.642853,41.160357],[-8.64342,41.160591],[-8.643636,41.160942],[-8.643636,41.161005],[-8.643762,41.161122],[-8.64378,41.161212],[-8.643762,41.161239],[-8.643744,41.161284],[-8.643717,41.161356],[-8.643708,41.1615],[-8.643627,41.161797],[-8.643681,41.161905],[-8.64504,41.16249],[-8.645085,41.162472],[-8.645094,41.162472],[-8.645139,41.162436],[-8.645931,41.162688],[-8.645553,41.163795],[-8.645364,41.164326],[-8.644473,41.164839],[-8.644131,41.165037],[-8.64333,41.16519],[-8.643312,41.165199],[-8.642367,41.165037],[-8.641656,41.165001],[-8.641251,41.164947],[-8.640792,41.164794],[-8.640297,41.164713],[-8.639676,41.164668],[-8.639451,41.165334],[-8.641179,41.166468],[-8.643357,41.168187],[-8.646057,41.170419],[-8.648982,41.172768],[-8.651961,41.175216],[-8.655102,41.177745],[-8.658072,41.18022],[-8.66007,41.181849],[-8.662851,41.184099],[-8.66511,41.185944],[-8.666865,41.188212],[-8.667135,41.190606],[-8.665875,41.193459],[-8.663625,41.196501],[-8.659602,41.199363],[-8.655228,41.201847],[-8.651025,41.201613],[-8.650323,41.203062],[-8.651646,41.206257],[-8.652015,41.210298],[-8.653959,41.214411],[-8.657316,41.218164],[-8.66115,41.222169],[-8.664561,41.225787],[-8.6679,41.228667],[-8.667243,41.231916],[-8.667387,41.235039],[-8.668152,41.237991],[-8.669727,41.239017],[-8.67033,41.238],[-8.670357,41.237784],[-8.670384,41.237784],[-8.670321,41.237793]]"
48008,1393187140620000058,A,1393187140,"[[-8.597925,41.186799],[-8.597925,41.18679],[-8.597934,41.186466],[-8.597934,41.186385],[-8.597781,41.186034],[-8.596863,41.185998],[-8.596917,41.18508],[-8.598384,41.184864],[-8.598906,41.183829],[-8.599239,41.183136],[-8.599329,41.182956],[-8.599302,41.182956],[-8.599329,41.182965],[-8.600787,41.183298],[-8.602677,41.183748],[-8.604819,41.184198],[-8.607402,41.184729],[-8.609049,41.184666],[-8.61012,41.184396],[-8.612082,41.183658],[-8.612874,41.183379],[-8.612874,41.183388],[-8.612865,41.18337],[-8.613531,41.18328],[-8.616033,41.183019],[-8.618913,41.181993],[-8.622198,41.180526],[-8.626635,41.179851],[-8.630478,41.179437],[-8.633538,41.179779],[-8.636643,41.181543],[-8.639586,41.183172],[-8.64135,41.184153],[-8.641602,41.18427],[-8.644014,41.183802],[-8.646741,41.18247],[-8.649567,41.180859],[-8.652006,41.179482],[-8.652258,41.179356],[-8.653914,41.178591],[-8.655048,41.178294],[-8.655993,41.178699],[-8.657595,41.179833],[-8.660556,41.182173],[-8.664066,41.185035],[-8.667486,41.187753],[-8.672004,41.189238],[-8.677449,41.190408],[-8.681787,41.194314],[-8.685423,41.197932],[-8.687826,41.200308],[-8.687862,41.202324],[-8.687403,41.204457],[-8.688924,41.206239],[-8.689554,41.207877],[-8.689194,41.208462],[-8.688492,41.208525],[-8.688501,41.209362],[-8.688492,41.209443],[-8.688474,41.209425],[-8.688438,41.209389],[-8.688402,41.20938]]"
48020,1385390781620000658,B,1385390781,"[[-8.585649,41.148864],[-8.586414,41.148927],[-8.586351,41.147928],[-8.586837,41.147577],[-8.587017,41.147244],[-8.585343,41.146632],[-8.584254,41.146236],[-8.583489,41.145534],[-8.582409,41.144868],[-8.580717,41.145075],[-8.579403,41.145876],[-8.579448,41.146353],[-8.57943,41.14818],[-8.578998,41.150952],[-8.581914,41.153544],[-8.582958,41.157432],[-8.58141,41.161383],[-8.582166,41.165001],[-8.585352,41.166738],[-8.589303,41.168367],[-8.593137,41.170806],[-8.59671,41.171859],[-8.600805,41.171256],[-8.605134,41.17176],[-8.609067,41.173893],[-8.613819,41.174514],[-8.619111,41.173803],[-8.623413,41.173362],[-8.627976,41.172858],[-8.63253,41.171931],[-8.636616,41.170914],[-8.640477,41.168502],[-8.644248,41.165964],[-8.647713,41.164407],[-8.649486,41.162067],[-8.649288,41.159853],[-8.650278,41.160573],[-8.650278,41.160627],[-8.650323,41.161041],[-8.649549,41.161266],[-8.647344,41.160897],[-8.644554,41.16042],[-8.64342,41.160249],[-8.643222,41.160222],[-8.643141,41.16024],[-8.642268,41.160105],[-8.641647,41.160051],[-8.641431,41.160249],[-8.641008,41.160933]]"
